license_id,name,city,state,specialty,title,verification_url
ASMB204857,"Chen, Hongjiang, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB204857
ASMB217306,"Chen, Jim Zhongning, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB217306
ASMB19280,"Chen, Jinna Su, M.D.",Springfield,Missouri,Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB19280
ASMB214635,"Chen, Jonathan Hans, M.D.",Nashville,Tennessee,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB214635
ASMB211715,"Chen, Lingyi, M.D.",Benton,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB211715
ASMB208508,"Chen, Mako, M.D.",Fort Smith,Arkansas,Physical Medicine & Rehabilitation,M.D.,../verify/results.aspx?strPHIDNO=ASMB208508
ASMB218549,"Chen, Qi Xin, M.D.",Little Rock,Arkansas,Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB218549
ASMB224151,"Chen, Xiuxu , M.D.",Fayetteville,Arkansas,Anatomic Pathology and Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB224151
ASMB12934,"Chenault, Kathryn Turner, M.D.",North Little Rock,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB12934
ASMB17901,"Cheney, Lori Marie, M.D.",Mountain Home,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB17901
ASMB204415,"Cheng, Rolando, M.D.",Clarksville,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB204415
ASMB213905,"Cherqui, Alice, M.D.",Jonesboro,Arkansas,Neurological Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB213905
ASMB987,"Cheshier, James Leon, M.D.",Fort Smith,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB987
ASMB988,"Chesser, Michael Zane, M.D.",Little Rock,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB988
ASMB224788,"Chetana Shanmukhappa, Sanjana , M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB224788
ASMB203227,"Chevireddy, Prajwal, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB203227
ASMB212258,"Cheyne, Ian Thomas, M.D.",Fort Smith,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB212258
ASMB993,"Cheyne, Thomas Earl, M.D.",Fort Smith,Arkansas,Sports Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB993
ASMB20479,"Chi, Jasen Cheng, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB20479
ASMB223102,"Childers, Derek Michael, M.D.",Bentonville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB223102
ASMB225523,"Childress, Megan Elise, M.D.",Houston,Texas,General Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB225523
ASMB224156,"Childs, Jacquelene Christine, M.D.",El Dorado,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB224156
ASMB206745,"Childs, Michael Adam, M.D.",Bentonville,Arkansas,Urology,M.D.,../verify/results.aspx?strPHIDNO=ASMB206745
ASMB223466,"Chinchen, John David, M.D.",Mountain Home,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB223466
ASMB208987,"Chinn, Albert Jones, M.D.",Hot Springs,Arkansas,Pulmonary Disease,M.D.,../verify/results.aspx?strPHIDNO=ASMB208987
ASMB203203,"Chinwah, Justin Ezekwem, M.D.",Fort Smith,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB203203
ASMB22265,"Chism, Brandon Scott, M.D.",Fayetteville,Arkansas,Cardiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB22265
ASMB23501,"Chism, Jessica Short, M.D.",Fayetteville,Arkansas,Rheumatology,M.D.,../verify/results.aspx?strPHIDNO=ASMB23501
ASMB212633,"Chism, Paul Blake, M.D.",Little Rock,Arkansas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB212633
ASMB17278,"Chitsey, Richard Blake, M.D.",Harrison,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB17278
ASMB215476,"Chiu, Grace Hsin-Ying, M.D.",Jonesboro,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB215476
ASMB222067,"Cho-Dorado, Michele E., M.D.",Franklin,Tennessee,Pediatric Gastroenterology,M.D.,../verify/results.aspx?strPHIDNO=ASMB222067
ASMB215352,"Choate, Andrea Irwin, M.D.",Little Rock,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB215352
ASMB1001,"Choate, Robert Barrett, Jr., M.D.",Sherwood,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB1001
ASMB224961,"Chonillo, Carla Denise, M.D.",Lewisville,Texas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB224961
ASMB214695,"Choudhary, Deepak , M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB214695
ASMB220688,"Chouinard, Sarah Bolen, M.D.",Nashville,Tennessee,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB220688
ASMB225543,"Chow, Cynthia O., M.D.",Benton,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB225543
ASMB216268,"Chow, Tsz-Ming, M.D.",Little Rock,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB216268
ASMB212563,"Chowdhary, Vikas, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB212563
ASMB212844,"Chowdhury, Shahreen Aslam, M.D.",El Dorado,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB212844
ASMB17435,"Chrisman, Freddy Dwight, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB17435
ASMB1006,"Christopher-Harmon, Pamela Jean, M.D.",Heber Springs,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB1006
ASMB207148,"Chu, Marcus Yee, M.D.",Bryant,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB207148
ASMB9447,"Chu, Melissa Ann, M.D.",Harrison,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB9447
ASMB1009,"Chu, Tommy Dong, M.D.",Little Rock,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB1009
ASMB9448,"Chu, Victor Soongyu, M.D.",Harrison,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB9448
ASMB211733,"Chughtai, Almas , M.D.",Mountain Home,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB211733
ASMB10911,"Chumley, Willard Truman, Jr., M.D.",Little Rock,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB10911
ASMB220956,"Chun, Trissy Mineshima, M.D.",Nashville,Tennessee,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB220956
ASMB213442,"Chung, Eugene Park, M.D.",Omaha,Nebraska,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB213442
ASMB204693,"Chung, Hui-Yong, M.D.",Little Rock,Arkansas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB204693
ASMB991,"Church, Michael Craig, M.D.",North Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB991
ASMB1012,"Churchill, David Albert, M.D.",Fayetteville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB1012
ASMB23628,"Cian, Michael Curtis, M.D.",Nashville,Tennessee,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB23628
ASMB222875,"Ciccarelli, Andrew Michael, M.D.",Omaha,Nebraska,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB222875
ASMB205864,"Cifarelli, Christopher Paul, M.D.",Little Rock,Arkansas,Neurosurgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB205864
ASMB214735,"Cisneros, Rebecca Elizabeth, M.D.",Fort Smith,Arkansas,OB/GYN,M.D.,../verify/results.aspx?strPHIDNO=ASMB214735
ASMB216776,"Citla Sridhar, Divyaswathi , M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB216776
ASMB19623,"Citty, James Kris, M.D.",Searcy,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB19623
ASMB23153,"Citty, James Kyle, M.D.",Searcy,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB23153
ASMB1016,"Clanton, Jesse Earl, M.D.",Dardanelle,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB1016
ASMB18571,"Clardy, Bryan Hollan, M.D.",Fort Smith,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB18571
ASMB1017,"Clardy, James Anthony, M.D.",Little Rock,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB1017
ASMB220677,"Claridge, Caitlin Rae, M.D.",Clarksville,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB220677
ASMB206906,"Clark, Christopher Robin, M.D.",Rogers,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB206906
ASMB207548,"Clark, Cristina Mirela, M.D.",Russellville,Arkansas,OB/GYN,M.D.,../verify/results.aspx?strPHIDNO=ASMB207548
ASMB204584,"Clark, Daniel Cole, M.D.",Little Rock,Arkansas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB204584
ASMB1025,"Clark, James Taylor, Jr., M.D.",Conway,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB1025
ASMB215413,"Clark, Jonna Sue, D.O.",Little Rock,Arkansas,Pediatrics,D.O.,../verify/results.aspx?strPHIDNO=ASMB215413
ASMB203776,"Clark, Joshua Aaron, M.D.",Fort Smith,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB203776
ASMB220707,"Clark, Lauren August, M.D.",Little Rock,Arkansas,Gastroenterology,M.D.,../verify/results.aspx?strPHIDNO=ASMB220707
ASMB207479,"Clark, Lindsey Nicole, M.D.",Nashville,Tennessee,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB207479
ASMB218385,"Clark, Melanie Helene, M.D.",Montrose,Alabama,"Radiology, Musculoskeletal Imaging",M.D.,../verify/results.aspx?strPHIDNO=ASMB218385
ASMB9449,"Clark, Raymond Harlech, M.D.",Conway,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB9449
ASMB11095,"Clark, Robert Jamie, M.D.",Huntsville,Alabama,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB11095
ASMB208030,"Clark, Rodney Lee, Jr., M.D.",Jonesboro,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB208030
ASMB15869,"Clark, Teresa M., M.D.",Rogers,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB15869
ASMB1036,"Clark, Terry Lynn, M.D.",Fort Smith,Arkansas,Occupational Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB1036
ASMB1037,"Clarke, James Sydenham, M.D.",Mountain Home,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB1037
ASMB214812,"Clarke, Theera Rojanapremsuk, M.D.",Harrison,Arkansas,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB214812
ASMB10897,"Clary, Cathy Jean, M.D.",Mountain Home,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB10897
ASMB224553,"Clausen, Alex John, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB224553
ASMB212524,"Clawson, April Gentry, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB212524
ASMB9450,"Clay, David Wallace, M.D.",Fayetteville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB9450
ASMB1041,"Claybrook, Douglas Edward, M.D.",Little Rock,Arkansas,Urology,M.D.,../verify/results.aspx?strPHIDNO=ASMB1041
ASMB21791,"Claybrook, Kevin Douglas, M.D.",Benton,Arkansas,Urology,M.D.,../verify/results.aspx?strPHIDNO=ASMB21791
ASMB222608,"Claycomb, Jennifer Lea, M.D.",Springdale,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB222608
ASMB8114,"Claycomb, Scott Cavin, M.D.",Monticello,Arkansas,Ophthalmology,M.D.,../verify/results.aspx?strPHIDNO=ASMB8114
ASMB22481,"Clayton, Jeffery Eugene, D.O.",Jonesboro,Arkansas,Anesthesia/Anesthesiology,D.O.,../verify/results.aspx?strPHIDNO=ASMB22481
ASMB211112,"Clayton, Justin Benson, M.D.",Fort Smith,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB211112
ASMB211350,"Clayton, Trevor Lee, M.D.",Texarkana,Texas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB211350
ASMB1044,"Clemens, Roy Dale, M.D.",Siloam Springs,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB1044
ASMB200210,"Clements, Herman Ronald, II, M.D.",Searcy,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB200210
ASMB206321,"Clements, Todd Michael, M.D.",Jonesboro,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB206321
ASMB222368,"Clementson, Jodie Michelle, D.O.",Little Rock,Arkansas,General Surgery,D.O.,../verify/results.aspx?strPHIDNO=ASMB222368
ASMB206144,"Cleveland, Amy Lynn, M.D.",Hot Springs,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB206144
ASMB6849,"Cleveland, Elton Ray, M.D.",North Little Rock,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB6849
ASMB20289,"Clevenger, Michael Everett, M.D.",Searcy,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB20289
ASMB218003,"Clifford, Robert Kendall, Jr., M.D.",Franklin,Tennessee,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB218003
ASMB1049,"Clift, Steven Arthur, M.D.",North Little Rock,Arkansas,Gastroenterology,M.D.,../verify/results.aspx?strPHIDNO=ASMB1049
ASMB7533,"Clifton, Charles Robert, M.D.",Greenbrier,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB7533
ASMB211330,"Clifton, Ginger Lynn, M.D.",Marshall,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB211330
ASMB19846,"Clifton, Mildred Cecilia Murphy, M.D.",Bentonville,Arkansas,Dermatology,M.D.,../verify/results.aspx?strPHIDNO=ASMB19846
ASMB224877,"Cline, Reid Matthew, D.O.",Little Rock,Arkansas,Diagnostic Radiology,D.O.,../verify/results.aspx?strPHIDNO=ASMB224877
ASMB207091,"Clingenpeel, Rachel Anne, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB207091
ASMB13820,"Clinton, Kimberly Moore, M.D.",Sherwood,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB13820
ASMB210582,"Clodfelter, Jaimie Ann, D.O.",Franklin,Tennessee,Physical Medicine & Rehabilitation,D.O.,../verify/results.aspx?strPHIDNO=ASMB210582
ASMB12785,"Clogston, Charles William, M.D.",Little Rock,Arkansas,Cardiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB12785
ASMB8471,"Clothier, Jeffrey Lane, M.D.",Little Rock,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB8471
ASMB15600,"Clouatre, Michael Paul, M.D.",Springdale,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB15600
ASMB1053,"Cloud, Joe Allen, M.D.",Russellville,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB1053
ASMB212749,"Cloud, Michael Carl, M.D.",Hot Springs,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB212749
ASMB222614,"Cmorej, Peter, M.D.",Fort Smith,Arkansas,General Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB222614
ASMB19226,"Co, Jennifer Monterey, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB19226
ASMB18957,"Co, Josephine Monterey, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB18957
ASMB220048,"Coates, John Edward, M.D.",Walnut Ridge,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB220048
ASMB204865,"Cobb, Christie Mitchell, M.D.",Little Rock,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB204865
ASMB212571,"Cobb, Harrison Lee, M.D.",Little Rock,Arkansas,General Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB212571
ASMB208622,"Cobb, Jason Barnes, M.D.",Pine Bluff,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB208622
ASMB1056,"Cobb, Jock Shewmake, M.D.",Little Rock,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB1056
ASMB18624,"Cobb, Joel Christopher, M.D.",North Little Rock,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB18624
ASMB214001,"Cobb, Sarah Beth, M.D.",Little Rock,Arkansas,Child Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB214001
ASMB22522,"Cobb, William Claiborne, M.D.",Maumelle,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB22522
ASMB206558,"Coble, Andrew L., M.D.",Harrison,Arkansas,General Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB206558
ASMB17985,"Cochran, Christopher Dawson, M.D.",Mammoth Spring,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB17985
ASMB11392,"Cochran, Melvin L., M.D.",Springfield,Missouri,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB11392
ASMB213881,"Cockerell, John Allen, M.D.",Little Rock,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB213881
ASMB211232,"Cockerell, Kaitlin Elizabeth, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB211232
ASMB17781,"Cockrum, Holly Dawn, M.D.",North Little Rock,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB17781
ASMB18462,"Cody, Stephanie G., M.D.",Little Rock,Arkansas,Emergency Medicine/Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB18462
ASMB215941,"Coffield, Sarah Margaret, D.O.",Little Rock,Arkansas,Pediatric Anesthesiology,D.O.,../verify/results.aspx?strPHIDNO=ASMB215941
ASMB9451,"Coffman, John Lawrence, M.D.",Fort Smith,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB9451
ASMB19439,"Cogbill, Kay Kinneman, M.D.",Little Rock,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB19439
ASMB219137,"Coggins, Kenneth Wayne, M.D.",Little Rock,Arkansas,Gastroenterology,M.D.,../verify/results.aspx?strPHIDNO=ASMB219137
ASMB1073,"Cohen, Jeffrey Oscar, M.D.",Jonesboro,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB1073
ASMB222246,"Cohen, Jeremy Jeffrey, D.O.",Jonesboro,Arkansas,Family Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB222246
ASMB208952,"Coker, Dana Jo, M.D.",Jonesboro,Arkansas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB208952
ASMB211102,"Coker, Jessica Lynn, M.D.",Little Rock,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB211102
ASMB206668,"Coker, Larry Don, M.D.",Fayetteville,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB206668
ASMB21090,"Coker, Matthew Jack, M.D.",Siloam Springs,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB21090
ASMB18446,"Coker, Raymond Kirk, M.D.",Stuttgart,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB18446
ASMB1077,"Coker, Tom Patrick, M.D.",Fayetteville,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB1077
ASMB21763,"Colclasure, Joe Christopher, M.D.",Little Rock,Arkansas,Otolaryngology,M.D.,../verify/results.aspx?strPHIDNO=ASMB21763
ASMB208139,"Cole, Adam James, M.D.",Rogers,Arkansas,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB208139
ASMB9453,"Cole, Andrew Axley, M.D.",Conway,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB9453
ASMB215329,"Cole, Audra Lee, D.O.",Bentonville,Arkansas,OB/GYN,D.O.,../verify/results.aspx?strPHIDNO=ASMB215329
ASMB225029,"Cole, Austin Axley, M.D.",Conway,Arkansas,Orthopaedic Surgery-Sports Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB225029
ASMB207470,"Cole, Cassandra Michelle, M.D.",Hot Springs,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB207470
ASMB213961,"Cole, Charles Randall, M.D.",Fayetteville,Arkansas,General Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB213961
ASMB3748,"Cole, Debra Ann, M.D.",Hot Springs National Park,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB3748
ASMB208430,"Cole, Ezra Lee, M.D.",Siloam Springs,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB208430
ASMB1083,"Cole, Michael Steven, M.D.",Fort Smith,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB1083
ASMB1084,"Cole, Randall Earl, M.D.",Rogers,Arkansas,Ophthalmology,M.D.,../verify/results.aspx?strPHIDNO=ASMB1084
ASMB206658,"Cole, Robert Jeffrey, M.D.",Marion,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB206658
ASMB225106,"Cole, Stephen Scott, M.D.",Nashville,Tennessee,Interventional Radiology/Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB225106
ASMB8569,"Cole, William Scott, M.D.",Hot Springs,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB8569
ASMB21533,"Coleman, Christopher Matthew, M.D.",Fort Smith,Arkansas,General Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB21533
ASMB1088,"Coleman, Michael Dortch, Sr., M.D.",Fort Smith,Arkansas,Nephrology,M.D.,../verify/results.aspx?strPHIDNO=ASMB1088
ASMB9452,"Coleman, Ryan Brett, M.D.",Fort Smith,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB9452
ASMB210632,"Coleman, Seth Matthew, M.D.",Searcy,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB210632
ASMB209248,"Coletta, Jason Charles, D.O.",Jonesboro,Arkansas,OB/GYN,D.O.,../verify/results.aspx?strPHIDNO=ASMB209248
ASMB219850,"Coley, Shana Mae, M.D.",Little Rock,Arkansas,Anatomic Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB219850
ASMB208390,"Colgrove, Michael Wallace, M.D.",Hot Springs,Arkansas,OB/GYN,M.D.,../verify/results.aspx?strPHIDNO=ASMB208390
ASMB224689,"Collamore, Minden Catherine, D.O.",Lewisville,Texas,Family Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB224689
ASMB200016,"Colleran, John A., D.O.",North Little Rock,Arkansas,Interventional Cardiology,D.O.,../verify/results.aspx?strPHIDNO=ASMB200016
ASMB214825,"Collette, Jeremy Charles, M.D.",Houston,Texas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB214825
ASMB221234,"Colletti, Eric Samuel, M.D.",Fayetteville,Arkansas,Family Medicine/Sports Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB221234
ASMB1099,"Collier, Jonathan David, M.D.",Paragould,Arkansas,Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB1099
ASMB19848,"Collier, Lora Michelle, M.D.",Locust Grove,Oklahoma,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB19848
ASMB21430,"Collier, Mitchell James, M.D.",Locust Grove,Oklahoma,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB21430
ASMB1100,"Collier, Steven Franklin, M.D.",Augusta,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB1100
ASMB217545,"Collins, Braedon James, M.D.",Springdale,Arkansas,Urology,M.D.,../verify/results.aspx?strPHIDNO=ASMB217545
ASMB1094,"Collins, David Neal, M.D.",Little Rock,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB1094
ASMB206837,"Collins, Etheldreda Lancaster, M.D.",Washington,District of Columbia,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB206837
